SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22013,2544,0021300434,"Dec 27, 2013",MIA @ SAC,L,44,12,23,0.522,4,9,0.444,5,6,0.833,0,8,8,8,0,0,2,3,33,-10,1
22013,2544,0021300420,"Dec 25, 2013",MIA @ LAL,W,36,7,14,0.5,0,4,0.0,5,9,0.556,0,8,8,4,0,0,2,2,19,0,1
22013,2544,0021300411,"Dec 23, 2013",MIA vs. ATL,W,46,16,28,0.571,4,9,0.444,2,6,0.333,4,4,8,6,2,0,0,2,38,-4,1
22013,2544,0021300387,"Dec 20, 2013",MIA vs. SAC,W,31,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,14,1
22013,2544,0021300369,"Dec 18, 2013",MIA vs. IND,W,36,8,14,0.571,1,3,0.333,7,7,1.0,0,9,9,7,3,0,3,3,24,16,1
22013,2544,0021300360,"Dec 16, 2013",MIA vs. UTA,W,34,13,17,0.765,0,1,0.0,4,5,0.8,1,8,9,9,1,0,3,1,30,24,1
22013,2544,0021300344,"Dec 14, 2013",MIA vs. CLE,W,41,9,12,0.75,0,2,0.0,7,10,0.7,2,7,9,9,4,0,2,2,25,6,1
22013,2544,0021300311,"Dec 10, 2013",MIA @ IND,L,39,6,16,0.375,1,4,0.25,4,6,0.667,1,13,14,6,2,0,5,3,17,-2,1
22013,2544,0021300300,"Dec 08, 2013",MIA @ DET,W,35,10,15,0.667,0,2,0.0,4,5,0.8,1,6,7,9,2,0,6,2,24,18,1
22013,2544,0021300294,"Dec 07, 2013",MIA @ MIN,W,31,9,12,0.75,0,0,0.0,3,5,0.6,4,10,14,8,2,0,7,3,21,9,1
22013,2544,0021300279,"Dec 05, 2013",MIA @ CHI,L,33,7,17,0.412,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,2,21,-21,1
22013,2544,0021300264,"Dec 03, 2013",MIA vs. DET,L,37,8,15,0.533,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,2,23,-6,1
22013,2544,0021300252,"Dec 01, 2013",MIA vs. CHA,W,38,8,13,0.615,1,3,0.333,9,10,0.9,0,5,5,4,1,1,3,0,26,-4,1
22013,2544,0021300230,"Nov 29, 2013",MIA @ TOR,W,36,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,2,27,3,1
22013,2544,0021300219,"Nov 27, 2013",MIA @ CLE,W,37,9,19,0.474,1,3,0.333,9,11,0.818,0,8,8,8,3,0,1,3,28,0,1
22013,2544,0021300205,"Nov 25, 2013",MIA vs. PHX,W,33,11,14,0.786,2,4,0.5,11,11,1.0,0,5,5,4,1,1,4,0,35,1,1
22013,2544,0021300191,"Nov 23, 2013",MIA vs. ORL,W,38,7,13,0.538,3,6,0.5,5,7,0.714,0,9,9,7,3,0,3,0,22,7,1
22013,2544,0021300164,"Nov 20, 2013",MIA @ ORL,W,29,5,11,0.455,0,2,0.0,11,11,1.0,1,5,6,7,1,1,4,0,21,23,1
22013,2544,0021300158,"Nov 19, 2013",MIA vs. ATL,W,31,6,13,0.462,0,0,0.0,1,3,0.333,2,4,6,5,1,0,3,0,13,14,1
22013,2544,0021300136,"Nov 16, 2013",MIA @ CHA,W,32,13,18,0.722,0,0,0.0,4,4,1.0,1,3,4,7,1,1,3,1,30,7,1
22013,2544,0021300130,"Nov 15, 2013",MIA vs. DAL,W,37,14,18,0.778,1,1,1.0,10,11,0.909,0,6,6,4,1,0,6,0,39,0,1
22013,2544,0021300107,"Nov 12, 2013",MIA vs. MIL,W,30,13,21,0.619,4,7,0.571,3,6,0.5,0,3,3,2,0,0,3,0,33,14,1
22013,2544,0021300089,"Nov 09, 2013",MIA vs. BOS,L,37,9,13,0.692,0,0,0.0,7,9,0.778,1,7,8,10,0,0,5,1,25,5,1
22013,2544,0021300070,"Nov 07, 2013",MIA vs. LAC,W,37,6,13,0.462,1,3,0.333,5,9,0.556,0,5,5,6,1,0,4,4,18,-1,1
22013,2544,0021300051,"Nov 05, 2013",MIA @ TOR,W,36,13,20,0.65,1,3,0.333,8,8,1.0,2,6,8,8,0,1,1,2,35,3,1
22013,2544,0021300042,"Nov 03, 2013",MIA vs. WAS,W,35,9,14,0.643,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,2,25,16,1
22013,2544,0021300028,"Nov 01, 2013",MIA @ BKN,L,42,11,19,0.579,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,2,26,-3,1
22013,2544,0021300005,"Oct 30, 2013",MIA @ PHI,L,37,9,17,0.529,4,7,0.571,3,4,0.75,0,4,4,13,0,0,4,3,25,-8,1
22013,2544,0021300002,"Oct 29, 2013",MIA vs. CHI,W,38,5,11,0.455,0,1,0.0,7,9,0.778,0,6,6,8,1,0,2,0,17,8,1
