SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22014,2544,0021400743,"Feb 05, 2015",CLE vs. LAC,W,28,8,14,0.571,1,2,0.5,6,7,0.857,0,3,3,9,1,0,2,0,23,27,1
22014,2544,0021400718,"Feb 02, 2015",CLE vs. PHI,W,36,6,17,0.353,1,4,0.25,5,6,0.833,0,3,3,11,2,0,6,2,18,19,1
22014,2544,0021400711,"Jan 31, 2015",CLE @ MIN,W,40,14,25,0.56,3,8,0.375,5,8,0.625,3,3,6,5,0,1,2,1,36,25,1
22014,2544,0021400700,"Jan 30, 2015",CLE vs. SAC,W,33,7,16,0.438,1,4,0.25,4,6,0.667,0,3,3,7,4,2,6,1,19,13,1
22014,2544,0021400676,"Jan 27, 2015",CLE @ DET,W,36,11,24,0.458,0,4,0.0,10,11,0.909,0,6,6,7,1,0,4,3,32,0,1
22014,2544,0021400658,"Jan 25, 2015",CLE vs. OKC,W,39,11,25,0.44,2,6,0.333,10,13,0.769,0,7,7,5,1,2,2,1,34,5,1
22014,2544,0021400643,"Jan 23, 2015",CLE vs. CHA,W,27,9,15,0.6,2,4,0.5,5,6,0.833,1,5,6,9,4,1,2,1,25,32,1
22014,2544,0021400626,"Jan 21, 2015",CLE vs. UTA,W,36,8,16,0.5,0,2,0.0,10,14,0.714,2,5,7,9,4,0,7,0,26,14,1
22014,2544,0021400620,"Jan 19, 2015",CLE vs. CHI,W,36,12,23,0.522,0,3,0.0,2,3,0.667,1,4,5,4,0,0,6,4,26,16,1
22014,2544,0021400599,"Jan 16, 2015",CLE @ LAC,W,42,11,23,0.478,3,8,0.375,7,12,0.583,0,11,11,7,3,0,9,4,32,8,1
22014,2544,0021400586,"Jan 15, 2015",CLE @ LAL,W,38,12,23,0.522,4,9,0.444,8,13,0.615,1,3,4,5,2,0,1,2,36,15,1
22014,2544,0021400570,"Jan 13, 2015",CLE @ PHX,L,37,11,18,0.611,3,8,0.375,8,13,0.615,1,6,7,5,1,0,5,3,33,4,1
22014,2544,0021400453,"Dec 28, 2014",CLE vs. DET,L,32,5,19,0.263,2,6,0.333,5,5,1.0,1,9,10,7,1,0,7,3,17,-17,1
22014,2544,0021400433,"Dec 26, 2014",CLE @ ORL,W,37,10,20,0.5,0,5,0.0,9,11,0.818,0,5,5,8,2,2,4,1,29,7,1
22014,2544,0021400429,"Dec 25, 2014",CLE @ MIA,L,40,9,16,0.563,2,8,0.25,10,18,0.556,0,4,4,8,0,0,4,1,30,-9,1
22014,2544,0021400416,"Dec 23, 2014",CLE vs. MIN,W,35,8,16,0.5,4,7,0.571,4,5,0.8,0,4,4,3,1,3,2,3,24,22,1
22014,2544,0021400401,"Dec 21, 2014",CLE vs. MEM,W,38,9,15,0.6,3,5,0.6,4,6,0.667,0,1,1,11,0,1,5,1,25,8,1
22014,2544,0021400386,"Dec 19, 2014",CLE vs. BKN,W,40,7,18,0.389,2,4,0.5,6,8,0.75,1,3,4,9,2,0,4,4,22,-5,1
22014,2544,0021400370,"Dec 17, 2014",CLE vs. ATL,L,29,8,16,0.5,0,2,0.0,5,7,0.714,0,3,3,2,2,0,2,0,21,-18,1
22014,2544,0021400355,"Dec 15, 2014",CLE vs. CHA,W,40,11,19,0.579,2,3,0.667,3,4,0.75,0,7,7,14,1,3,5,2,27,16,1
22014,2544,0021400336,"Dec 12, 2014",CLE @ NOP,L,38,17,24,0.708,2,2,1.0,5,8,0.625,0,5,5,5,0,1,2,1,41,-5,1
22014,2544,0021400308,"Dec 09, 2014",CLE vs. TOR,W,42,12,21,0.571,2,5,0.4,9,9,1.0,1,1,2,4,2,2,2,1,35,7,1
22014,2544,0021400303,"Dec 08, 2014",CLE @ BKN,W,34,8,17,0.471,1,3,0.333,1,2,0.5,0,4,4,7,3,0,3,2,18,20,1
22014,2544,0021400281,"Dec 05, 2014",CLE @ TOR,W,42,9,18,0.5,2,4,0.5,4,6,0.667,0,7,7,13,3,1,4,2,24,11,1
22014,2544,0021400273,"Dec 04, 2014",CLE @ NYK,W,40,7,17,0.412,1,6,0.167,4,7,0.571,1,4,5,12,2,0,4,2,19,12,1
22014,2544,0021400253,"Dec 02, 2014",CLE vs. MIL,W,41,6,15,0.4,0,4,0.0,14,21,0.667,1,4,5,10,0,0,7,1,26,16,1
22014,2544,0021400238,"Nov 29, 2014",CLE vs. IND,W,32,9,18,0.5,0,1,0.0,1,2,0.5,0,2,2,7,1,0,3,1,19,14,1
22014,2544,0021400211,"Nov 26, 2014",CLE vs. WAS,W,36,7,14,0.5,1,5,0.2,14,17,0.824,1,9,10,8,3,0,4,3,29,24,1
22014,2544,0021400199,"Nov 24, 2014",CLE vs. ORL,W,31,9,17,0.529,2,4,0.5,9,11,0.818,1,3,4,11,3,0,1,0,29,19,1
22014,2544,0021400186,"Nov 22, 2014",CLE vs. TOR,L,37,6,12,0.5,1,4,0.25,2,3,0.667,0,1,1,10,1,1,5,2,15,-8,1
22014,2544,0021400179,"Nov 21, 2014",CLE @ WAS,L,39,8,21,0.381,2,7,0.286,4,7,0.571,3,1,4,4,1,1,3,0,22,-13,1
22014,2544,0021400159,"Nov 19, 2014",CLE vs. SAS,L,34,6,17,0.353,2,3,0.667,1,1,1.0,3,3,6,9,1,1,5,3,15,-3,1
22014,2544,0021400147,"Nov 17, 2014",CLE vs. DEN,L,41,8,18,0.444,1,4,0.25,5,7,0.714,0,9,9,5,0,2,4,2,22,-13,1
22014,2544,0021400133,"Nov 15, 2014",CLE vs. ATL,W,29,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,14,1
22014,2544,0021400125,"Nov 14, 2014",CLE @ BOS,W,41,16,27,0.593,3,8,0.375,6,9,0.667,0,4,4,7,0,1,3,4,41,10,1
22014,2544,0021400098,"Nov 10, 2014",CLE vs. NOP,W,40,9,17,0.529,1,3,0.333,13,17,0.765,2,9,11,9,1,1,4,1,32,15,2
22014,2544,0021400081,"Nov 07, 2014",CLE @ DEN,W,40,8,18,0.444,1,5,0.2,5,6,0.833,0,7,7,11,1,1,3,1,22,14,1
22014,2544,0021400066,"Nov 05, 2014",CLE @ UTA,L,42,8,18,0.444,3,5,0.6,12,12,1.0,0,3,3,4,3,0,4,2,31,3,1
22014,2544,0021400055,"Nov 04, 2014",CLE @ POR,L,35,4,12,0.333,2,4,0.5,1,1,1.0,1,6,7,7,1,0,3,2,11,-15,1
22014,2544,0021400022,"Oct 31, 2014",CLE @ CHI,W,42,14,30,0.467,1,3,0.333,7,9,0.778,1,7,8,5,4,1,3,1,36,-3,1
22014,2544,0021400018,"Oct 30, 2014",CLE vs. NYK,L,43,5,15,0.333,1,5,0.2,6,7,0.857,0,5,5,4,0,0,8,3,17,-13,1
